"Class","LOAN","MORTDUE","VALUE","REASON","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC"
0,14600,NA,66776,NA,NA,8,0,0,118.97606272,0,14,25.963060686
0,26100,75164,108483,"DebtCon","Mgr",7,0,0,300.83595806,2,28,30.071402046
1,40900,217000,290000,"DebtCon","ProfExe",30,1,0,230.26666667,2,25,NA
0,20200,51449,69060,"DebtCon","Office",2,0,0,216.21808098,0,12,33.333582017
0,19200,24430,128837,"DebtCon","Other",9,0,0,355.79841245,1,10,41.147749222
0,23700,144373,180927,"DebtCon","ProfExe",5,NA,NA,175.81537537,5,43,40.315790028
1,17000,52700,78000,"DebtCon","Other",2,0,0,62.9,0,10,NA
0,10100,68820,78830,"DebtCon","Other",2,NA,NA,170.7224523,NA,34,29.206752832
0,11700,42151,58947,"HomeImp","Other",22,0,0,122.03036183,0,23,40.083144531
0,11300,77926,89216,"DebtCon","Mgr",6,0,0,146.81015408,2,26,39.466964223
0,8100,84822,123854,"HomeImp","Office",31,0,0,340.7444307,2,38,36.205114552
0,18000,124000,195000,"HomeImp","ProfExe",13,0,0,202.9,0,22,NA
0,27800,19600,50594,"DebtCon","Other",24,0,0,137.23404427,1,10,24.522374645
0,12100,83557,98881,"HomeImp","ProfExe",6,0,0,102.22570446,1,26,25.782787088
0,19000,57429,86250,"DebtCon","Office",5,NA,NA,175.5,NA,16,NA
0,65800,70095,142922,"HomeImp","Office",10,0,0,113.06982351,0,12,39.918789844
0,10600,46972,80147,"HomeImp","Office",12,3,0,244.23353012,2,29,32.656531297
0,9400,57000,70000,"DebtCon","Other",4,0,0,179.56666667,2,17,NA
1,31800,60279,97875,"DebtCon","Mgr",6,0,11,312.43333333,0,46,NA
0,10300,NA,51053,"HomeImp","Other",10,1,0,306.99220543,2,12,34.483878415
0,11700,55119,67931,"DebtCon","Mgr",4,0,0,199.41069924,2,16,27.616338511
0,26300,114956,147793,"DebtCon","Office",3,NA,NA,296.56015445,2,35,43.807293163
0,8500,77954,82965,"HomeImp","Other",25,0,0,350.7763043,1,46,28.584515556
0,19000,75673,100335,"HomeImp","ProfExe",8,0,0,93.159544907,0,16,33.518480526
0,16700,62933,95498,"DebtCon","Office",0,0,1,161.66099425,0,25,24.26256802
0,89900,48811,88934,"DebtCon","Other",15,0,0,219.60100218,0,16,34.571519125
0,69000,197587,295551,"DebtCon","Self",10,0,0,211.77639117,3,24,30.356856518
0,13900,NA,27779,"DebtCon","Other",12,NA,NA,95.94866523,1,9,34.166345197
1,4500,118000,146870,"HomeImp","ProfExe",4.5,2,0,203.86666667,1,20,NA
0,7000,5768,26600,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7000,27290,63500,"HomeImp","Office",6,NA,NA,NA,NA,NA,NA
0,16500,94920,118156,"DebtCon","Other",9,0,0,295.28552348,2,18,32.171631931
0,14900,101179,117405,"HomeImp","Office",2,0,0,133.93050973,1,22,35.547407219
0,30900,230978,291013,"DebtCon","ProfExe",12,0,1,268.39423798,1,26,26.248190692
0,18000,NA,97026,NA,"Other",NA,0,0,182.59781573,1,9,30.675510367
0,25300,22361,50688,"DebtCon","Other",24,0,0,125.40746401,0,11,25.181498839
0,10400,57816,82047,"HomeImp","Other",3,0,1,176.65689456,0,12,30.674205288
0,27100,118200,159739,"DebtCon","ProfExe",6,0,1,117.15216054,3,27,34.206008445
0,12400,36034,62953,"DebtCon","ProfExe",9,0,0,262.07934525,0,16,21.345227351
0,25700,32039,54499,"DebtCon","Other",15,0,0,114.8074121,2,24,31.142957048
0,5200,43039,53521,"HomeImp","Office",11,NA,NA,184.29668729,NA,19,24.414763177
0,8300,47000,78320,"HomeImp","Other",18,0,0,195.83333333,1,17,NA
0,9300,21138,30700,"DebtCon","Other",3,NA,NA,NA,NA,NA,NA
0,10200,79257,105912,"HomeImp","ProfExe",3,0,0,95.35537249,0,33,39.391365195
0,10400,21235,40116,"DebtCon","Other",3,NA,NA,NA,NA,NA,36.905414314
0,25600,139746,210298,"HomeImp","ProfExe",6,0,0,185.11257638,1,28,38.368890383
0,23400,48549,68957,"DebtCon","Office",6,0,0,172.81072664,1,27,34.456762198
0,21700,70252,186320,NA,"Other",11,0,0,356.88649897,1,16,30.184001338
0,42900,122372,175968,"DebtCon","Self",13,0,0,160.72975574,0,4,39.469199606
1,6300,65875,76000,"DebtCon","Mgr",0.8,2,0,84,1,12,NA
0,22000,70139,95042,"DebtCon","Other",2,0,0,97.908582906,2,29,32.524528239
0,12100,96439,126328,"HomeImp","Mgr",3,0,3,156.31913094,0,26,39.279313253
0,20000,56683,90600,"DebtCon","Office",2,0,0,155.2,1,22,NA
0,24100,184697,238729,"DebtCon","ProfExe",2,0,0,317.69255678,0,26,37.782036284
0,17200,52011,65800,"DebtCon","Other",7,0,1,120.32397922,2,48,30.556511873
1,18900,17800,40798,"DebtCon","Office",6,2,0,167.46666667,2,16,NA
1,11000,49000,66922,"DebtCon","Other",11,0,2,91,3,32,NA
0,11300,57377,75038,"DebtCon","Office",4,0,0,91.219961165,1,15,25.140279716
0,25800,137140,167096,"DebtCon","Other",7,0,1,209.08528296,1,19,36.18947433
1,23000,32000,55000,"DebtCon","Other",0.4,0,0,211.03333333,0,23,NA
0,32600,79874,125000,"DebtCon","Mgr",30,0,0,340.9,0,20,NA
0,20400,52109,100316,"DebtCon","Office",0,0,4,166.93819992,0,46,35.526227509
0,26400,44333,68945,"DebtCon","Office",18,0,0,173.49539211,2,21,32.349412052
0,17000,118822,208429,"DebtCon","Other",3,0,0,206.73707131,0,16,25.87399085
0,15900,68079,90212,"HomeImp","Other",NA,0,0,304.24475509,0,19,30.422003881
0,18800,70102,99841,"HomeImp","ProfExe",10,0,0,68.168572872,0,16,32.853794362
0,51400,NA,79910,"HomeImp","Self",13,1,0,169.91216775,0,21,26.251798423
0,20700,100778,142271,"HomeImp",NA,NA,NA,NA,NA,NA,NA,39.983095928
0,28300,71973,119224,"DebtCon","Other",4,0,0,89.379952321,2,32,39.98105906
0,6300,45582,89005,"DebtCon",NA,2,0,0,209.35804693,4,30,29.595955514
0,11800,53596,69786,"DebtCon","Mgr",5,NA,NA,126.78778068,NA,24,41.047754879
0,20200,137000,174685,"DebtCon","ProfExe",6,NA,NA,183.66666667,5,43,NA
0,20600,91183,138268,"DebtCon","Other",12,0,0,113.16663582,3,15,41.207855737
0,20400,173975,219297,"DebtCon","Office",12,0,0,198.55724049,0,32,40.784899297
0,11800,21813,30436,"DebtCon","Office",5,0,1,104.01163591,0,16,19.408461231
0,24200,104005,158224,"DebtCon","Mgr",14,0,0,175.62208285,0,25,33.992424446
1,24000,18655,48800,"HomeImp","Other",3,0,0,65.966666667,3,12,NA
1,12100,22000,38750,"DebtCon","Other",0.8,0,0,167.4,1,17,NA
0,25000,95651,148280,"DebtCon","ProfExe",21,1,0,154.5654328,0,24,42.695331274
0,25700,23047,76575,"DebtCon","Other",NA,2,1,104.5662029,2,26,29.296633491
0,13400,94102,114147,"HomeImp","Office",2,0,0,137.70778301,0,21,36.801624728
1,2800,50795,63100,"HomeImp","Self",26,2,15,145.63333333,3,45,NA
1,18300,60100,82506,"DebtCon","ProfExe",10,3,1,171.46666667,2,64,NA
0,38700,33465,71449,"DebtCon","ProfExe",6,0,0,172.76788802,2,17,25.312841634
0,5400,48152,55760,"DebtCon",NA,6,NA,0,78.452125766,NA,16,35.763637997
0,12900,19688,77998,"DebtCon","ProfExe",20,0,2,407.26116688,0,12,22.839078993
0,58000,39436,75446,"DebtCon","Other",2,0,0,102.20935816,0,20,30.164553563
0,17100,91502,113251,"DebtCon","Other",18,0,0,289.95440059,0,16,24.458320606
0,22800,NA,146840,NA,NA,NA,NA,NA,NA,NA,NA,14.800087156
0,6300,78724,80355,"HomeImp","Other",24,0,0,335.07414261,1,46,31.177261304
0,27600,73846,100216,"DebtCon","ProfExe",12,0,0,282.37066144,1,33,38.191251339
1,15000,86000,NA,"DebtCon","Mgr",1,0,0,63.7,1,27,NA
0,12200,61929,83102,"HomeImp","Office",14,0,0,238.52492741,1,32,44.449670971
0,12400,NA,65317,"HomeImp","Other",NA,0,0,349.27961082,0,6,35.714418429
0,10600,28264,86546,"HomeImp","ProfExe",20,0,0,244.14050903,0,11,24.20235008
0,18000,63508,94991,"DebtCon","Office",1,0,0,155.88472429,0,25,23.58566428
1,9800,36500,54000,"HomeImp","Other",17,0,1,105.66666667,5,19,NA
0,51500,NA,90003,"HomeImp","Other",NA,0,0,347.80251427,0,7,25.324001925
0,16400,89858,105796,"DebtCon","Office",29,NA,1,340.71167514,2,49,36.003915936
0,26300,NA,45913,"DebtCon","Other",NA,NA,NA,92.577224078,NA,13,27.924000892
0,10000,147234,175300,"HomeImp","Office",6,0,0,192.76666667,1,56,NA
0,5300,44993,50673,"HomeImp","Office",7,NA,NA,184.74276716,NA,18,27.906122726
0,5800,46595,58191,"HomeImp","Other",5,0,0,80.131746414,0,17,24.140153667
0,7900,NA,31602,"HomeImp","Office",20,0,0,192.1211081,0,15,35.586051528
0,28200,148455,191419,"HomeImp","Self",1,0,0,186.98304288,0,17,39.563303075
1,30000,NA,46200,NA,NA,0,1,3,200.93333333,10,15,NA
0,25000,99348,2e+05,"DebtCon","Other",23,0,0,199.83333333,0,19,NA
0,8200,80989,105080,"DebtCon","Mgr",1,0,0,81.354795297,1,24,38.4757705
0,11700,74783,86227,"DebtCon","Mgr",7,0,0,116.75680052,0,23,28.019227084
0,14200,102512,128657,"HomeImp","ProfExe",8,0,0,178.33902633,3,32,27.541140882
0,19700,70709,97394,"DebtCon","Mgr",0,0,0,94.860466383,0,17,25.556707636
0,24200,90626,116601,"DebtCon","Self",2,0,0,226.11638661,1,27,34.499938365
0,21700,8606,75530,"DebtCon","Office",NA,0,0,257.12072182,0,21,38.739218905
0,25800,NA,68913,"DebtCon","Other",26,0,0,123.64448805,0,9,22.925136063
0,15800,9407,60165,"DebtCon","Sales",1,0,0,310.65842115,0,5,40.051306199
0,10100,81263,98536,"DebtCon","Mgr",1,0,0,73.160447708,1,23,38.331255722
1,17000,74910,112375,"DebtCon","Office",41,0,0,95.2,3,28,NA
0,21800,96709,123613,"DebtCon","Self",3,0,0,218.73033314,2,27,35.874494554
0,30700,14834,64870,"DebtCon","Other",1,0,0,99.704362118,1,5,36.692324058
0,17400,25844,83229,"HomeImp","Other",NA,0,0,247.76164585,0,50,43.701331235
0,17900,110332,130756,"DebtCon","Other",2,0,1,288.65558416,1,47,41.946375198
1,13000,64499,86000,"HomeImp","Other",1,0,0,109.4,0,19,NA
0,12000,43000,64000,"DebtCon","Other",1,0,0,262.96666667,0,21,NA
0,17100,19126,88969,"DebtCon","Other",21,0,0,225.70628788,2,41,38.896378177
0,15400,58085,91192,"DebtCon","ProfExe",10,0,0,191.34421696,0,19,21.364312322
1,29000,101824,NA,"DebtCon","Mgr",4,2,4,186.7,0,14,NA
0,7500,40936,50900,"DebtCon",NA,10,1,0,115.6,1,26,NA
0,13400,53294,69042,"DebtCon","Other",0,0,0,214.36204349,0,9,36.30954976
0,12000,NA,63000,NA,NA,0,0,0,NA,0,0,NA
0,25600,77123,103014,"DebtCon","Mgr",1,NA,NA,231.79420106,3,24,43.671281432
1,12000,74427,96270,"DebtCon","Other",18,0,1,169.73333333,2,40,NA
0,16100,26276,168105,"HomeImp","Self",7,0,0,336.19846451,0,26,25.991819945
1,19400,178000,219300,"HomeImp","ProfExe",12,0,0,214.36666667,0,26,NA
0,19700,60999,89841,"DebtCon","Office",0,0,0,82.103881006,0,22,36.279990349
0,19700,93040,113362,"DebtCon","ProfExe",6,0,0,135.81385685,3,21,19.704394465
0,12600,37699,59874,"HomeImp","Other",22,0,0,114.23595157,0,23,38.682676037
0,14600,51613,77912,"DebtCon","Office",0,0,0,182.88257536,0,25,32.224452406
1,8100,28523,39816,"DebtCon","Other",5,0,0,130.64393328,0,16,37.393526416
0,38200,128081,196037,"DebtCon","Mgr",NA,0,0,197.86549208,0,24,32.567856908
0,17400,44479,78121,"DebtCon","Mgr",1,0,0,117.3235888,0,9,27.133989435
1,11900,52814,72000,"DebtCon","Other",12,0,0,123.6,0,20,NA
0,52700,NA,80747,"HomeImp","Self",10,0,0,174.12561564,0,21,25.264447543
0,20800,96994,140564,"DebtCon","Mgr",13,0,0,169.68715741,1,25,33.525064301
0,12000,81000,99000,"HomeImp","Other",20,0,0,136,4,24,NA
0,20100,171132,201214,"DebtCon","ProfExe",11,0,0,250.92306961,0,38,25.965532663
1,13500,80223,108491,"DebtCon","ProfExe",4,0,4,127.8,2,27,NA
0,15600,76724,96942,"DebtCon","Other",0,1,0,157.41095093,1,18,34.23989502
0,23900,90244,120751,"DebtCon","Self",3,0,0,194.98725245,1,26,35.406059646
0,12700,58606,83010,"DebtCon","Other",1,0,0,125.32588539,3,11,35.999610723
0,22400,38669,105881,"HomeImp","Other",6,0,0,125.24284167,0,14,32.778270828
0,13000,53951,70095,"HomeImp","Other",28,0,3,212.38692445,1,24,36.72874424
0,24900,17139,33269,"DebtCon","Other",16,3,0,124.19682654,1,18,26.275832415
0,25400,149364,210724,"HomeImp","Other",10,0,0,266.50672409,1,34,41.617983034
1,9000,31170,50725,"DebtCon","Other",16,0,0,93.066666667,0,18,NA
0,14300,60811,89324,"DebtCon","ProfExe",8,0,0,205.6830398,0,20,20.989811835
0,23500,NA,90205,"HomeImp","Other",9,0,0,169.01497354,0,16,38.698735922
0,18500,38145,59415,"HomeImp","Other",25,0,0,241.89735737,0,14,23.870792259
0,12000,76187,93100,"DebtCon","Other",0.5,0,0,144.06666667,0,23,NA
0,34800,138680,190729,"DebtCon","ProfExe",21,0,0,198.12333421,0,21,35.577239252
0,52700,23905,82670,"HomeImp","Other",4,2,0,253.35130183,7,14,42.836955133
0,50800,48667,63130,"DebtCon","Office",12,0,1,97.972183224,1,26,40.02592041
0,11900,85179,122788,"HomeImp","Other",10,NA,NA,NA,NA,NA,39.430730627
0,9400,53244,62245,"DebtCon","Other",23,0,0,276.78774402,3,28,37.821851509
0,16900,88143,115365,"DebtCon","Other",19,0,0,282.06851776,0,16,24.962851371
0,10500,64295,73594,"DebtCon",NA,19,0,0,157.24655028,0,11,33.556312248
0,10200,55539,65357,"DebtCon","Mgr",5,0,0,190.94593081,1,17,28.640823727
0,17400,123579,168243,"DebtCon","Office",4,0,0,146.3520808,0,20,26.603511505
1,3600,48507,61000,"DebtCon","Office",13,1,4,97.4,0,17,NA
0,13800,152441,184723,"DebtCon","ProfExe",6,NA,0,217.24212905,3,25,40.827344633
1,10000,NA,79500,"DebtCon","ProfExe",19,0,0,285.1,2,7,NA
0,27600,64818,91915,"DebtCon","Other",16,0,0,99.604607809,0,17,32.461144333
1,15000,16400,205950,"DebtCon","Mgr",10,8,3,135.93333333,11,42,NA
0,18800,7739,65181,"DebtCon","Sales",0,0,0,315.23089754,0,6,37.983557776
0,88900,48919,93371,"DebtCon","Other",15,0,1,205.65015947,0,15,34.818261819
0,16600,45877,68563,"HomeImp","Office",2,1,0,119.50076473,0,18,33.073048345
1,17500,76100,98500,"DebtCon","Other",5,10,1,59.833333333,5,16,NA
0,17400,62824,82243,"DebtCon","Other",5,NA,NA,109.48274852,0,7,34.818444993
0,29900,135955,182161,"DebtCon","ProfExe",0,0,0,235.3710385,2,18,38.699746592
0,12200,45095,64736,"DebtCon","Other",9,0,0,249.67377106,0,18,31.635302623
1,10000,59543,86800,"DebtCon","Other",9,3,1,152.13333333,2,51,NA
0,9700,8852,60599,"HomeImp","Other",7,2,1,359.1044913,1,21,16.87198276
0,12700,58293,82594,"DebtCon","Office",13,0,0,105.05041496,0,23,36.700445544
0,28700,137247,186685,"DebtCon","Mgr",0,NA,NA,110.49500235,NA,39,30.859724325
1,12600,68800,86000,"DebtCon","Mgr",3,2,1,202.86666667,8,26,NA
0,13500,117321,138746,"DebtCon","ProfExe",14,NA,1,183.26200947,0,33,31.486796668
0,36000,203680,270992,"DebtCon","ProfExe",3,0,0,234.02397511,0,32,29.69634581
0,23600,141000,175000,"DebtCon","Other",2,0,0,192.76666667,0,35,NA
0,16900,43643,80639,"DebtCon","Mgr",3,0,0,128.58182369,1,8,28.895954854
0,10000,22068,49600,"HomeImp","Other",0.9,0,0,247.56666667,0,11,NA
0,27800,64804,97553,"DebtCon","Other",15,1,0,105.09866375,1,17,32.177861062
0,26500,84769,127773,"DebtCon","Other",2,0,0,190.86047721,2,25,42.031639133
0,27000,NA,61844,"DebtCon","Other",26,0,0,133.09973693,0,8,22.71865262
0,17800,83080,108348,"HomeImp","ProfExe",1,0,0,132.6098608,0,25,36.459087678
0,46900,91672,158953,"DebtCon","Other",16,0,0,221.13236316,8,19,38.109227516
0,13200,69195,79252,"DebtCon","Office",13,0,0,248.78813035,3,37,41.905604624
0,13100,NA,47568,"HomeImp","Other",0,0,0,319.59593727,0,8,25.836785172
0,10200,8907,59814,"HomeImp","Other",7,2,0,364.43094738,1,22,16.064245381
0,8300,51783,57839,"DebtCon","Other",3,0,0,96.176673144,0,20,36.210351332
1,17000,61000,127000,"DebtCon","Mgr",9,0,5,256.7,0,40,NA
0,10200,65803,85155,"HomeImp","Other",15,0,0,218.48175459,0,36,36.182192009
0,12500,37562,57081,"HomeImp","Other",22,0,1,129.48684395,0,23,39.083002442
0,36400,86853,131508,"DebtCon","Mgr",30,0,0,349.69439938,0,19,40.107031361
0,18000,52301,79959,"DebtCon","Other",1,NA,1,290.2806482,0,9,37.16369797
0,15300,83039,99630,"DebtCon","ProfExe",8,1,2,354.46029943,NA,42,38.265951013
0,21700,60792,14580,"DebtCon","Other",5,NA,NA,62.856356954,1,17,40.315819301
1,14600,124000,168000,"DebtCon","ProfExe",4,0,0,146.86666667,2,29,NA
0,13300,NA,27136,"HomeImp",NA,27,0,0,210.99697546,1,4,23.807147729
0,9300,75425,109040,"DebtCon","Office",2,0,0,235.9462106,0,38,17.875259065
0,15000,80988,97404,"DebtCon","ProfExe",10,3,0,188.50167197,1,30,26.5682704
0,19000,165988,217000,"DebtCon","Office",13,0,0,214.03333333,1,32,NA
0,14400,61121,88844,"HomeImp","Other",NA,0,0,295.79211095,0,20,30.303766952
0,12200,86775,111572,"DebtCon","ProfExe",0,1,1,138.61008049,1,33,34.351808356
0,26000,47067,63292,"DebtCon","Office",17,0,0,174.62101544,2,21,33.673146444
1,18800,67666,167619,"HomeImp","ProfExe",14,0,0,135.95180823,1,11,47.590528653
0,16400,57139,164133,"DebtCon","ProfExe",21,0,0,238.4610031,0,27,22.206846015
0,27800,96332,123598,"DebtCon","ProfExe",1,0,0,190.3137746,2,38,33.855895472
0,25300,62540,101165,"DebtCon","ProfExe",0,0,0,195.45133124,0,25,35.200864505
0,25900,152071,185893,"HomeImp","Self",0,0,0,185.54351198,0,16,40.642278896
1,12000,54257,82764,NA,"Other",14,1,1,188.33742177,2,31,38.942759641
0,22500,44228,86872,"HomeImp","Other",24,0,0,256.28691889,1,6,26.853259022
0,20600,91180,98088,"DebtCon","ProfExe",2,1,0,125.67684987,0,20,36.537400531
1,9000,43881,56000,"DebtCon","Other",5,0,3,73.033333333,3,28,NA
0,18000,107546,176314,"DebtCon","Office",6,0,0,218.01938613,3,23,40.15214366
0,23700,NA,78878,"DebtCon","Sales",4,0,0,408.18764616,0,23,24.200935826
0,11700,64278,76055,NA,"Other",12,0,0,245.29516293,0,26,28.439965842
1,25000,191600,231000,"DebtCon","Other",NA,NA,3,106.8,1,27,NA
0,31200,15557,62847,"DebtCon","Other",0,0,0,99.560441868,1,6,37.394118746
0,12100,68941,75029,"HomeImp","Office",14,0,0,254.18965549,0,31,43.89784955
0,15300,39065,54970,"DebtCon","Other",NA,0,0,73.756690232,0,15,41.823084717
0,4300,71206,78698,"DebtCon","Sales",3,0,0,129.93286902,0,31,34.181376516
0,20200,35819,49843,"HomeImp","Self",4,0,NA,121.10222953,NA,11,27.037512902
0,18700,118208,130216,"DebtCon",NA,14,0,0,190.95732454,0,17,40.748234633
0,22900,28217,52804,"DebtCon","Other",14,0,0,109.36568457,1,25,30.587728164
0,34000,57025,103563,"DebtCon","Office",3,0,0,173.49413187,2,24,36.91389765
1,22400,15765,40456,"HomeImp","Other",0,1,3,117.66666667,0,12,NA
0,16100,63798,91045,"HomeImp","Other",NA,0,0,298.21073119,0,19,30.961645128
0,11300,NA,73121,NA,NA,NA,NA,NA,NA,NA,NA,22.577246193
1,11100,52028,77316,"HomeImp","Other",NA,0,2,194.48489733,1,12,30.797674365
0,70300,197761,294169,"DebtCon","Self",9,0,0,212.23972489,2,24,28.907073332
0,20900,39244,55582,"HomeImp","Self",5,1,NA,120.2198845,NA,10,26.225758833
0,7400,48924,86612,"DebtCon",NA,4,0,0,207.76841442,4,30,29.937917829
1,20500,106839,144460,"DebtCon","Other",13,1,1,107.67138171,4,49,39.687089435
0,22300,60513,111713,"DebtCon","ProfExe",15,0,3,291.61871998,1,35,27.705170635
0,23900,87884,116559,"DebtCon","Mgr",23,NA,0,314.39449343,0,42,37.98813172
0,26700,40785,75601,"DebtCon","Mgr",14,1,0,98.240520895,5,15,34.154228193
0,43100,8482,64282,"HomeImp","Office",NA,0,0,312.11768946,0,19,16.353642579
1,8600,NA,25000,"HomeImp","Other",0,6,0,64.866666667,2,27,NA
0,5600,76407,77485,"HomeImp","Other",9,0,0,91.683770634,0,24,37.773350976
1,13900,77699,92587,"DebtCon","Other",13,0,2,134.63357916,0,36,39.196149463
1,13000,177000,2e+05,"DebtCon","Mgr",3,0,2,195.83333333,1,50,NA
0,22900,95321,123082,"DebtCon","Self",3,0,0,205.44151908,2,26,34.05349114
0,15500,25448,39188,NA,"Office",3,0,0,215.59249909,0,16,38.975114989
0,15400,73793,86176,"DebtCon","Other",2,1,0,229.36937607,3,26,30.958519988
0,4500,NA,77182,NA,NA,NA,NA,NA,NA,NA,NA,25.227252904
0,31300,119911,171916,"DebtCon","ProfExe",16,0,0,140.44947135,0,16,27.689910704
0,24800,NA,45167,"DebtCon","Other",NA,NA,NA,84.735617935,NA,12,28.457018931
0,13700,60623,83979,"HomeImp","Other",NA,0,0,308.10854035,0,20,29.482527873
0,19800,51454,68073,"HomeImp","Office",1,0,0,130.97479082,0,17,32.304944123
1,38700,NA,60000,"DebtCon","Other",0,0,0,235.36666667,1,15,NA
0,30800,15428,45495,"DebtCon","Other",28,0,0,200.50912433,0,15,42.387985513
0,15500,127793,158580,"DebtCon","Mgr",NA,0,0,229.34507544,0,19,39.509681073
0,16500,44946,64918,"HomeImp","Other",25,0,0,247.27840785,0,14,24.357949543
1,21700,24984,92297,"DebtCon","Other",26,0,6,238.36963726,1,20,16.397160872
0,8800,78953,93018,"DebtCon","Mgr",7,0,0,110.72312997,0,22,28.289429173
0,7100,25896,33580,"DebtCon","Other",1,0,0,29.856365166,9,7,28.271474159
1,10000,34350,54146,"DebtCon","Other",3,0,0,144.42288892,0,18,31.539013395
0,8800,NA,74928,NA,NA,NA,NA,NA,NA,NA,NA,23.988913066
0,19500,9475,30000,"DebtCon","Other",0,1,0,33.466666667,2,4,NA
0,15700,46124,67964,"DebtCon","ProfExe",6,0,0,155.75478906,2,12,28.797918584
1,15500,48100,67000,"DebtCon","Other",15,NA,NA,NA,NA,NA,NA
0,15400,25822,43334,NA,"Office",1,0,0,211.01664194,0,15,40.529405126
0,20000,NA,26507,"DebtCon","ProfExe",7,0,0,92.426673817,1,19,20.683740382
0,25300,115226,153900,"DebtCon","Office",6,NA,NA,303.01408346,2,36,41.715110686
0,20900,51960,105524,"DebtCon","Office",2,0,3,179.92563497,0,47,37.179602413
0,22600,34226,85424,"DebtCon","ProfExe",9,0,0,277.8486564,0,18,38.005683199
0,59200,119000,198000,"DebtCon","ProfExe",9,0,0,309.13333333,2,27,NA
1,50000,202601,288000,"DebtCon","ProfExe",3,1,1,160.66666667,2,30,NA
1,6700,60301,70543,"HomeImp","ProfExe",5,0,0,195.78086332,0,19,32.397593406
0,10000,48041,76050,"HomeImp","Other",3,0,2,185.7,0,13,NA
0,23600,94908,101678,"DebtCon","ProfExe",1,1,0,125.70170443,0,19,33.224319129
0,23100,71680,101492,"DebtCon","Mgr",1,NA,NA,230.36161621,5,24,39.872708847
0,13700,59530,81068,"DebtCon","Other",0,0,0,108.01914173,3,10,37.846648093
0,15800,78905,97628,"DebtCon","Other",0,0,0,152.17113748,0,23,42.218282221
0,17900,70444,95860,"HomeImp","Office",7,NA,NA,95.684254766,0,11,38.142822739
0,53900,NA,91309,"HomeImp","Other",NA,0,0,349.79574811,0,6,22.061329914
0,25500,NA,44707,"DebtCon","Other",NA,NA,NA,95.595496082,NA,12,27.503570973
0,21000,90267,134000,"HomeImp","ProfExe",7,0,0,160.9,0,32,NA
1,17900,51080,92051,"HomeImp","Mgr",10,0,0,117.08978536,0,31,42.373232999
0,5900,70973,77989,"HomeImp","Other",7,0,0,120.37941429,0,24,41.442500462
0,19400,45036,78900,NA,NA,NA,NA,NA,NA,NA,NA,40.023967978
1,19500,50000,89100,NA,"ProfExe",7,2,1,86.233333333,4,25,NA
1,18400,72718,98065,"DebtCon","Other",8,0,0,119.05781713,0,19,35.364128433
0,10600,136820,201820,"DebtCon","ProfExe",2,0,0,68.353056056,1,22,38.0722099
0,18000,50409,78404,"DebtCon","ProfExe",9,0,0,191.28207894,0,42,39.483023972
0,8200,62603,86782,"DebtCon","ProfExe",15,0,0,219.56581251,0,18,24.63662135
0,25000,65000,99000,"DebtCon","ProfExe",12,0,0,283.06666667,1,33,NA
1,14700,148396,162403,"DebtCon","Mgr",13,0,0,163.4989942,0,31,35.428415656
1,8000,37871,NA,"HomeImp","ProfExe",15,6,2,179.63333333,0,30,NA
0,9900,79379,205346,"HomeImp","Self",14,0,0,20.214194867,NA,7,19.799427915
0,26100,50605,77841,"DebtCon","Other",21,NA,0,286.44820425,1,31,41.173805047
0,9700,44652,63232,"DebtCon","Other",9,0,0,102.16551363,0,22,37.034875874
1,27700,97834,132396,"HomeImp","ProfExe",18,0,2,303.95191452,2,26,6.8870241268
