"","age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","Class"
"18651",39,"management","married","secondary","no",2981,"no","no","cellular",26,"mar",200,1,-1,0,"unknown",1
"18652",49,"management","married","tertiary","no",964,"yes","yes","cellular",17,"jul",201,1,-1,0,"unknown",0
"18653",37,"management","married","tertiary","no",1893,"no","yes","cellular",21,"jul",353,2,-1,0,"unknown",0
"18654",32,"blue-collar","married","primary","no",3314,"yes","no","cellular",21,"nov",330,2,-1,0,"unknown",0
"18655",36,"management","married","tertiary","no",4,"yes","no","cellular",29,"aug",159,2,-1,0,"unknown",0
"18656",33,"housemaid","married","primary","no",451,"yes","no","cellular",11,"may",327,1,-1,0,"unknown",0
"18657",42,"entrepreneur","single","primary","no",388,"no","yes","cellular",17,"jul",606,3,-1,0,"unknown",0
"18658",57,"housemaid","divorced","primary","no",8278,"no","no","cellular",17,"nov",408,3,-1,0,"unknown",0
"18659",48,"self-employed","married","tertiary","no",147,"no","yes","cellular",28,"jul",295,4,-1,0,"unknown",0
"18660",40,"technician","married","secondary","no",694,"yes","no","cellular",10,"aug",107,4,68,11,"success",0
"18661",37,"blue-collar","married","secondary","no",606,"yes","yes","unknown",3,"jul",375,3,-1,0,"unknown",0
"18662",51,"entrepreneur","married","secondary","no",653,"yes","no","cellular",20,"nov",16,9,112,37,"other",0
"18663",36,"management","single","secondary","no",992,"no","no","unknown",6,"jun",351,1,-1,0,"unknown",0
"18664",43,"management","married","tertiary","no",0,"no","no","cellular",21,"aug",127,3,-1,0,"unknown",0
"18665",42,"unemployed","divorced","secondary","no",1713,"yes","no","unknown",30,"may",855,2,-1,0,"unknown",1
"18666",59,"blue-collar","divorced","unknown","no",454,"yes","no","cellular",10,"jul",293,1,-1,0,"unknown",0
"18667",46,"blue-collar","married","secondary","no",211,"yes","no","cellular",14,"jul",36,2,-1,0,"unknown",0
"18668",25,"technician","single","secondary","no",35,"yes","no","cellular",30,"jul",96,29,-1,0,"unknown",0
"18669",44,"blue-collar","married","primary","no",513,"yes","no","cellular",6,"may",338,4,-1,0,"unknown",0
"18670",32,"blue-collar","married","secondary","no",687,"yes","no","unknown",9,"may",61,1,-1,0,"unknown",0
"18671",33,"admin.","single","secondary","no",607,"no","no","cellular",27,"feb",110,2,-1,0,"unknown",1
"18672",40,"blue-collar","married","secondary","no",2279,"no","no","cellular",23,"jul",104,1,-1,0,"unknown",0
"18673",48,"management","single","tertiary","no",414,"no","no","cellular",21,"jul",761,2,-1,0,"unknown",0
"18674",35,"services","divorced","secondary","no",742,"no","no","cellular",28,"jul",83,7,-1,0,"unknown",0
"18675",37,"blue-collar","married","secondary","no",647,"yes","no","unknown",17,"jun",41,1,-1,0,"unknown",0
"18676",34,"admin.","divorced","primary","no",9569,"yes","no","unknown",9,"may",43,2,-1,0,"unknown",0
"18677",52,"technician","single","tertiary","no",1308,"yes","no","unknown",29,"may",361,1,-1,0,"unknown",0
"18678",42,"technician","married","secondary","no",0,"no","no","unknown",9,"jun",81,1,-1,0,"unknown",0
"18679",30,"management","single","tertiary","no",2544,"no","no","cellular",9,"apr",152,2,-1,0,"unknown",1
"18680",28,"technician","single","secondary","no",289,"yes","no","unknown",26,"may",83,1,-1,0,"unknown",0
"18681",43,"blue-collar","married","primary","no",-454,"yes","no","unknown",7,"may",322,2,-1,0,"unknown",0
"18682",27,"self-employed","married","tertiary","no",0,"no","yes","cellular",28,"jul",133,4,-1,0,"unknown",0
"18683",72,"retired","married","primary","no",2079,"no","no","cellular",13,"aug",100,1,191,3,"other",0
"18684",47,"admin.","divorced","secondary","no",1139,"yes","no","cellular",11,"jul",106,2,-1,0,"unknown",0
"18685",40,"technician","divorced","secondary","no",16,"yes","no","telephone",12,"may",34,12,347,5,"other",0
"18686",34,"self-employed","single","tertiary","no",90,"no","no","cellular",2,"jun",84,1,-1,0,"unknown",0
"18687",44,"blue-collar","married","primary","no",-337,"yes","no","cellular",20,"apr",326,3,-1,0,"unknown",0
"18688",57,"retired","divorced","primary","no",606,"no","no","cellular",4,"may",227,2,-1,0,"unknown",0
"18689",34,"entrepreneur","single","secondary","no",318,"yes","no","cellular",21,"nov",36,2,-1,0,"unknown",0
"18690",40,"blue-collar","married","primary","no",34,"yes","no","cellular",6,"may",350,2,344,1,"failure",0
"18691",33,"management","single","tertiary","no",1271,"yes","no","cellular",15,"apr",636,3,330,1,"failure",1
"18692",51,"blue-collar","married","secondary","no",548,"no","no","cellular",22,"aug",511,4,-1,0,"unknown",0
"18693",36,"management","divorced","tertiary","no",18,"yes","no","cellular",18,"jul",180,2,-1,0,"unknown",0
"18694",40,"housemaid","married","secondary","no",0,"no","no","cellular",19,"nov",107,3,-1,0,"unknown",0
"18695",60,"blue-collar","married","primary","no",631,"no","no","cellular",12,"aug",429,2,-1,0,"unknown",1
"18696",37,"technician","married","secondary","no",507,"yes","yes","unknown",23,"may",157,1,-1,0,"unknown",0
"18697",45,"blue-collar","married","primary","no",147,"no","no","cellular",14,"aug",109,3,-1,0,"unknown",0
"18698",39,"technician","single","tertiary","no",434,"yes","no","cellular",28,"jan",169,2,-1,0,"unknown",0
"18699",26,"student","single","secondary","no",440,"no","no","unknown",5,"may",54,1,-1,0,"unknown",0
"18700",47,"entrepreneur","married","tertiary","no",2518,"yes","yes","cellular",21,"nov",132,1,186,1,"other",0
"18701",51,"admin.","divorced","secondary","no",74,"yes","no","cellular",25,"jul",79,2,-1,0,"unknown",0
"18702",46,"technician","married","secondary","no",1596,"yes","no","cellular",26,"aug",106,7,-1,0,"unknown",0
"18703",39,"technician","married","secondary","no",214,"yes","no","unknown",27,"may",386,11,-1,0,"unknown",0
"18704",37,"management","married","tertiary","no",597,"no","yes","unknown",30,"jun",96,3,-1,0,"unknown",0
"18705",47,"admin.","married","secondary","no",1060,"yes","no","unknown",6,"jun",83,3,-1,0,"unknown",0
"18706",44,"management","divorced","tertiary","no",3,"no","no","cellular",6,"may",248,1,-1,0,"unknown",0
"18707",28,"self-employed","married","secondary","no",123,"no","yes","telephone",22,"oct",313,1,-1,0,"unknown",1
"18708",43,"management","married","tertiary","no",2640,"no","no","cellular",21,"nov",314,4,-1,0,"unknown",1
"18709",33,"blue-collar","married","secondary","no",1464,"yes","no","unknown",23,"may",588,3,-1,0,"unknown",1
"18710",68,"retired","married","secondary","no",0,"no","no","cellular",22,"jun",586,1,-1,0,"unknown",1
"18711",50,"management","married","tertiary","no",3463,"no","yes","cellular",28,"oct",96,1,-1,0,"unknown",1
"18712",34,"management","single","tertiary","no",2646,"no","no","cellular",14,"apr",142,1,-1,0,"unknown",1
"18713",42,"technician","married","tertiary","no",15445,"no","no","cellular",3,"jun",247,2,-1,0,"unknown",0
"18714",28,"entrepreneur","married","secondary","no",8,"yes","no","unknown",27,"may",1297,1,-1,0,"unknown",0
"18715",37,"technician","single","secondary","no",2442,"no","no","cellular",16,"feb",91,3,-1,0,"unknown",1
"18716",35,"admin.","divorced","secondary","no",951,"yes","no","cellular",16,"apr",567,2,-1,0,"unknown",0
"18717",39,"admin.","married","secondary","no",168,"no","no","cellular",6,"oct",96,1,-1,0,"unknown",0
"18718",45,"blue-collar","married","primary","no",114,"yes","no","cellular",29,"jul",77,4,-1,0,"unknown",0
"18719",47,"management","married","tertiary","no",186,"no","no","cellular",20,"nov",70,2,-1,0,"unknown",0
"18720",48,"management","married","tertiary","no",1600,"no","no","cellular",18,"nov",448,1,-1,0,"unknown",0
"18721",48,"retired","married","tertiary","no",4,"no","yes","cellular",23,"jul",70,5,-1,0,"unknown",0
"18722",46,"technician","married","secondary","no",152,"no","no","cellular",9,"jul",72,1,-1,0,"unknown",0
"18723",40,"technician","married","primary","no",210,"yes","no","cellular",12,"may",22,4,-1,0,"unknown",0
"18724",48,"management","divorced","secondary","no",635,"no","no","unknown",9,"jun",236,2,-1,0,"unknown",0
"18725",46,"entrepreneur","divorced","tertiary","no",91,"no","yes","cellular",23,"jul",182,1,-1,0,"unknown",0
"18726",46,"technician","divorced","secondary","yes",-1361,"yes","yes","cellular",18,"nov",78,1,-1,0,"unknown",0
"18727",27,"management","single","tertiary","no",497,"no","no","cellular",5,"feb",125,1,-1,0,"unknown",0
"18728",43,"management","married","tertiary","no",79,"no","no","cellular",26,"may",640,1,-1,0,"unknown",1
"18729",38,"blue-collar","married","primary","no",27,"yes","no","unknown",27,"may",62,4,-1,0,"unknown",0
"18730",50,"management","single","tertiary","no",490,"no","no","cellular",14,"aug",273,5,-1,0,"unknown",0
"18731",32,"self-employed","married","secondary","no",1942,"yes","no","unknown",30,"may",84,9,-1,0,"unknown",0
"18732",37,"services","divorced","secondary","no",532,"yes","no","unknown",11,"jun",199,1,-1,0,"unknown",0
"18733",23,"technician","single","secondary","no",-782,"yes","yes","unknown",19,"jun",197,10,-1,0,"unknown",0
"18734",52,"blue-collar","single","primary","no",3421,"no","no","unknown",20,"jun",212,8,-1,0,"unknown",0
"18735",48,"services","married","secondary","no",6127,"yes","no","unknown",15,"may",97,1,-1,0,"unknown",0
"18736",34,"blue-collar","divorced","secondary","no",1614,"yes","no","cellular",15,"may",228,2,297,1,"other",0
"18737",46,"management","single","tertiary","no",187,"yes","no","unknown",5,"may",113,2,-1,0,"unknown",0
"18738",43,"blue-collar","married","secondary","no",2105,"no","no","telephone",30,"apr",93,2,-1,0,"unknown",0
"18739",30,"student","single","secondary","no",155,"no","no","cellular",3,"jun",206,3,-1,0,"unknown",0
"18740",40,"admin.","married","primary","no",1314,"yes","no","unknown",29,"may",284,1,-1,0,"unknown",0
"18741",32,"management","single","tertiary","no",1,"no","no","cellular",20,"aug",108,5,-1,0,"unknown",0
"18742",49,"services","married","unknown","no",1499,"yes","no","cellular",8,"may",87,1,-1,0,"unknown",0
"18743",31,"management","married","tertiary","no",357,"yes","no","cellular",28,"aug",104,5,-1,0,"unknown",0
"18744",39,"management","married","tertiary","no",0,"yes","no","cellular",5,"may",811,2,-1,0,"unknown",1
"18745",40,"blue-collar","married","primary","no",558,"yes","yes","unknown",21,"may",56,3,-1,0,"unknown",0
"18746",38,"services","single","secondary","no",9609,"yes","no","cellular",11,"aug",1687,9,-1,0,"unknown",0
"18747",41,"admin.","married","secondary","no",3204,"no","yes","cellular",30,"jan",210,2,-1,0,"unknown",0
"18748",40,"services","married","secondary","no",-626,"yes","no","unknown",26,"may",147,2,-1,0,"unknown",0
"18749",47,"housemaid","single","secondary","no",17023,"no","no","cellular",26,"may",379,2,97,4,"other",0
"18750",48,"services","married","secondary","no",127,"no","no","cellular",8,"jul",117,1,-1,0,"unknown",0
"18751",51,"admin.","divorced","secondary","no",228,"yes","no","unknown",6,"may",136,1,-1,0,"unknown",0
"18752",31,"blue-collar","single","primary","no",2369,"yes","yes","cellular",20,"nov",470,2,-1,0,"unknown",0
"18753",52,"blue-collar","married","primary","no",796,"no","no","cellular",22,"aug",150,2,-1,0,"unknown",0
"18754",57,"blue-collar","divorced","primary","no",1299,"no","no","cellular",27,"nov",142,2,-1,0,"unknown",0
"18755",58,"blue-collar","married","unknown","no",9,"no","no","cellular",25,"aug",50,23,-1,0,"unknown",0
"18756",41,"retired","single","primary","no",0,"no","no","cellular",8,"may",239,1,368,2,"failure",0
"18757",28,"admin.","single","secondary","no",267,"yes","no","unknown",11,"jun",198,5,-1,0,"unknown",0
"18758",35,"entrepreneur","married","secondary","no",6851,"yes","no","cellular",19,"nov",225,1,-1,0,"unknown",0
"18759",29,"technician","married","tertiary","no",975,"no","no","unknown",1,"jul",56,1,-1,0,"unknown",0
"18760",32,"technician","single","tertiary","no",1306,"no","no","cellular",20,"apr",517,1,-1,0,"unknown",0
"18761",40,"blue-collar","married","primary","no",676,"no","no","unknown",9,"jun",74,1,-1,0,"unknown",0
"18762",28,"student","single","tertiary","no",3026,"no","no","cellular",3,"feb",124,1,-1,0,"unknown",0
"18763",22,"student","single","secondary","no",0,"no","no","cellular",6,"feb",229,6,-1,0,"unknown",1
"18764",31,"services","married","secondary","no",11512,"yes","no","unknown",21,"may",179,1,-1,0,"unknown",0
"18765",26,"management","single","tertiary","no",690,"no","no","cellular",5,"feb",76,3,-1,0,"unknown",0
"18766",37,"management","married","tertiary","no",1330,"yes","no","cellular",29,"jan",41,2,261,1,"failure",0
"18767",41,"admin.","single","secondary","no",100,"yes","no","telephone",24,"jul",153,2,-1,0,"unknown",0
"18768",51,"management","married","tertiary","no",9864,"no","no","cellular",26,"aug",69,4,-1,0,"unknown",0
"18769",41,"blue-collar","married","secondary","yes",-651,"yes","yes","unknown",26,"may",374,1,-1,0,"unknown",0
"18770",34,"admin.","married","secondary","no",2374,"yes","no","cellular",9,"nov",161,1,209,2,"failure",1
"18771",30,"admin.","single","tertiary","no",218,"no","no","unknown",4,"jul",137,2,-1,0,"unknown",0
"18772",34,"blue-collar","single","secondary","no",869,"no","no","cellular",31,"aug",89,1,-1,0,"unknown",0
"18773",57,"blue-collar","married","primary","no",679,"yes","no","unknown",6,"jun",78,3,-1,0,"unknown",0
"18774",36,"admin.","married","secondary","no",0,"yes","no","cellular",2,"feb",236,2,252,1,"other",0
"18775",60,"management","married","tertiary","no",0,"no","no","cellular",7,"aug",401,3,-1,0,"unknown",1
"18776",79,"retired","divorced","primary","no",79,"no","no","cellular",9,"oct",1106,2,-1,0,"unknown",1
"18777",34,"technician","single","tertiary","no",2047,"yes","no","cellular",28,"jul",57,5,-1,0,"unknown",0
"18778",37,"blue-collar","divorced","secondary","no",638,"yes","no","cellular",8,"may",326,1,326,2,"success",0
"18779",36,"technician","married","secondary","no",0,"no","no","cellular",7,"aug",171,2,-1,0,"unknown",0
"18780",34,"management","married","secondary","no",487,"yes","no","unknown",8,"may",442,2,-1,0,"unknown",0
"18781",37,"admin.","single","secondary","no",0,"no","no","cellular",9,"jul",397,6,-1,0,"unknown",0
"18782",29,"admin.","single","tertiary","no",41,"yes","no","cellular",13,"aug",148,2,-1,0,"unknown",1
"18783",40,"management","married","secondary","no",1576,"yes","yes","unknown",29,"may",253,3,-1,0,"unknown",0
"18784",30,"management","single","tertiary","no",20261,"yes","no","cellular",28,"aug",81,10,-1,0,"unknown",0
"18785",35,"technician","single","secondary","no",365,"yes","no","unknown",8,"may",256,2,-1,0,"unknown",0
"18786",40,"entrepreneur","married","secondary","no",-125,"no","yes","cellular",31,"jul",369,5,-1,0,"unknown",0
"18787",30,"entrepreneur","single","secondary","no",491,"yes","no","unknown",9,"may",197,4,-1,0,"unknown",0
"18788",28,"technician","single","secondary","no",981,"yes","no","cellular",24,"jul",225,1,-1,0,"unknown",0
"18789",41,"entrepreneur","married","primary","no",0,"yes","yes","cellular",18,"nov",311,1,-1,0,"unknown",0
"18790",31,"technician","single","tertiary","no",-1,"no","no","cellular",21,"aug",117,4,-1,0,"unknown",0
"18791",32,"blue-collar","single","primary","no",78,"yes","no","cellular",14,"may",72,2,-1,0,"unknown",0
"18792",34,"admin.","divorced","secondary","no",1927,"no","yes","cellular",18,"jul",142,2,-1,0,"unknown",0
"18793",37,"admin.","divorced","tertiary","no",195,"yes","no","cellular",29,"jan",39,1,-1,0,"unknown",0
"18794",26,"admin.","married","secondary","no",0,"no","no","unknown",27,"may",755,1,-1,0,"unknown",0
"18795",42,"technician","married","tertiary","no",1361,"no","no","cellular",13,"aug",75,5,-1,0,"unknown",0
"18796",33,"technician","single","secondary","no",440,"yes","no","unknown",26,"may",250,2,-1,0,"unknown",0
"18797",46,"blue-collar","married","secondary","no",229,"yes","no","cellular",17,"apr",191,1,-1,0,"unknown",0
"18798",36,"self-employed","single","tertiary","no",583,"no","no","cellular",30,"jan",859,1,235,1,"other",0
"18799",50,"admin.","married","secondary","no",3608,"yes","no","cellular",13,"nov",176,2,197,2,"success",1
"18800",52,"admin.","married","primary","no",813,"no","yes","cellular",5,"aug",113,2,-1,0,"unknown",0
"18801",53,"management","married","primary","no",13901,"yes","no","cellular",21,"nov",59,1,-1,0,"unknown",0
"18802",43,"services","married","secondary","no",-236,"yes","no","cellular",28,"jul",745,7,-1,0,"unknown",1
"18803",53,"management","married","tertiary","no",193,"no","no","unknown",14,"may",521,2,-1,0,"unknown",0
"18804",54,"retired","married","secondary","no",883,"no","no","telephone",5,"feb",305,4,-1,0,"unknown",0
"18805",42,"admin.","single","secondary","no",400,"yes","no","cellular",3,"feb",198,5,244,6,"failure",0
"18806",46,"blue-collar","married","primary","no",123,"no","no","cellular",29,"aug",168,2,-1,0,"unknown",0
"18807",44,"management","married","tertiary","no",474,"yes","yes","unknown",14,"may",183,4,-1,0,"unknown",0
